day.collected,month.collected,day.processed,month.processed,year,outplant.treatment,outplant.transect,researcher.initials,site,shoot.id,shoot.length,sheath.length,no.leaves,leaf.no,leaf.length,lesion.pc,lesion.present,grazing.scar.pc,broken.tip,below.sheath,lv.egg.case,botrylloides.pc,spirochete.worm,tissue.sample,notes
14,may,15,may,2018,NA,mid,FS,aquavitae,39,33.5,8.5,7,2,10.5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,39,33.5,8.5,7,3,21,0,0,0,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,39,33.5,8.5,7,4,25,0,0,2,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,39,33.5,8.5,7,5,22.5,1,1,8,0,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,39,33.5,8.5,7,6,15,10,1,0,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,39,33.5,8.5,7,7,15,5,1,0,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,40,32.5,8.5,6,1,1.5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,40,32.5,8.5,6,2,13,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,40,32.5,8.5,6,3,23.5,1,1,1,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,40,32.5,8.5,6,4,24,0,0,2,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,40,32.5,8.5,6,5,7,0,0,0,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,40,32.5,8.5,6,6,18,5,1,10,0,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,41,23,6.5,6,1,2,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,41,23,6.5,6,2,11.5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,41,23,6.5,6,3,16.5,0,0,0,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,41,23,6.5,6,4,16,1,1,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,41,23,6.5,6,5,12,5,1,15,0,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,41,23,6.5,6,6,7.5,5,1,0,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,42,24,6,5,1,0.5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,42,24,6,5,2,8,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,42,24,6,5,3,15.5,0,0,0,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,42,24,6,5,4,18,1,1,2,1,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,42,24,6,5,5,17.5,10,1,2,0,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,43,28,6,4,1,5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,43,28,6,4,2,19,0,0,5,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,43,28,6,4,3,22,0,0,0,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,43,28,6,4,4,5.5,1,1,5,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,44,27.5,6.5,6,1,3.5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,44,27.5,6.5,6,2,13.5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,44,27.5,6.5,6,3,21,0,0,2,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,44,27.5,6.5,6,4,20,1,1,5,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,44,27.5,6.5,6,5,20,5,1,5,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,44,27.5,6.5,6,6,7,1,1,0,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,45,29,7.5,6,1,3.5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,45,29,7.5,6,2,15.5,0,0,0,0,0,1,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,45,29,7.5,6,3,21.5,0,0,10,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,45,29,7.5,6,4,21,1,1,10,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,45,29,7.5,6,5,18.5,1,1,5,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,45,29,7.5,6,6,11,10,1,0,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,46,24,7,4,1,7.5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,46,24,7,4,2,15,0,0,0,0,0,2,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,46,24,7,4,3,17,0,0,1,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,46,24,7,4,4,7.5,3,1,30,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,47,16.5,4.5,4,1,4,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,47,16.5,4.5,4,2,11,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,47,16.5,4.5,4,3,12,0,0,1,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,47,16.5,4.5,4,4,8,5,1,50,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,48,25.5,7.5,7,1,5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,48,25.5,7.5,7,2,12,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,48,25.5,7.5,7,3,16.5,0,0,1,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,48,25.5,7.5,7,4,18,1,1,5,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,48,25.5,7.5,7,5,17,2,1,10,1,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,48,25.5,7.5,7,6,16.5,5,1,3,0,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,48,25.5,7.5,7,7,16.5,5,1,0,0,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,49,22,9,6,1,3,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,49,22,9,6,2,9,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,49,22,9,6,3,12,0,0,1,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,49,22,9,6,4,13,1,1,10,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,49,22,9,6,5,12,1,1,15,0,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,49,22,9,6,6,11.5,2,1,20,0,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,50,24,8.5,7,1,2,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,50,24,8.5,7,2,5,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,50,24,8.5,7,3,11.5,0,0,0,0,0,0,0,NA,1
14,may,15,may,2018,NA,mid,FS,aquavitae,50,24,8.5,7,4,15,0,0,0,0,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,50,24,8.5,7,5,15.5,0,0,2,1,0,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,50,24,8.5,7,6,13,1,1,10,0,1,0,0,NA,0
14,may,15,may,2018,NA,mid,FS,aquavitae,50,24,8.5,7,7,10.5,10,1,10,0,1,0,0,NA,0
21,may,21,may,2018,NA,south,FS,aquavitae,51,35.5,9.5,6,1,10.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,51,35.5,9.5,6,2,20.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,51,35.5,9.5,6,3,26,0,0,2,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,51,35.5,9.5,6,4,21.5,0,0,0,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,51,35.5,9.5,6,5,17,3,1,20,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,51,35.5,9.5,6,6,10,5,1,10,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,52,23,6.5,7,1,2,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,52,23,6.5,7,2,9,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,52,23,6.5,7,3,16,0,0,1,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,52,23,6.5,7,4,16.5,0,0,1,1,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,52,23,6.5,7,5,10,1,1,20,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,52,23,6.5,7,6,11.5,20,1,5,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,52,23,6.5,7,7,8,40,1,0,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,53,27,7,5,1,1.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,53,27,7,5,2,10.5,0,0,1,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,53,27,7,5,3,20,0,0,2,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,53,27,7,5,4,14.5,1,1,20,1,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,53,27,7,5,5,6.5,0,0,30,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,54,40,11.5,5,1,0.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,54,40,11.5,5,2,14,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,54,40,11.5,5,3,26.5,0,0,1,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,54,40,11.5,5,4,28.5,1,1,10,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,54,40,11.5,5,5,23,10,1,40,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,55,29.5,9,6,1,3,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,55,29.5,9,6,2,13,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,55,29.5,9,6,3,20.5,0,0,5,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,55,29.5,9,6,4,19.5,0,0,5,0,0,1,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,55,29.5,9,6,5,15,0.1,1,10,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,55,29.5,9,6,6,3.5,20,1,2,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,56,28,6.5,7,1,3.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,56,28,6.5,7,2,14,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,56,28,6.5,7,3,21,0,0,1,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,56,28,6.5,7,4,21.5,0,0,15,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,56,28,6.5,7,5,19.5,0,0,1,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,56,28,6.5,7,6,13.5,5,1,1,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,56,28,6.5,7,7,10,30,1,10,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,57,22.5,6,5,1,3,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,57,22.5,6,5,2,9.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,57,22.5,6,5,3,16.5,0,0,5,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,57,22.5,6,5,4,16,0,0,1,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,57,22.5,6,5,5,9.5,0,0,30,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,58,38.5,10.5,6,1,11,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,58,38.5,10.5,6,2,23,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,58,38.5,10.5,6,3,28,1,1,3,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,58,38.5,10.5,6,4,21,1,1,20,0,1,1,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,58,38.5,10.5,6,5,14,10,1,10,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,58,38.5,10.5,6,6,5,40,1,20,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,59,37,10.5,8,1,4,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,59,37,10.5,8,2,16,0,0,0,0,0,2,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,59,37,10.5,8,3,26.5,0,0,0,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,59,37,10.5,8,4,26,0,0,10,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,59,37,10.5,8,5,20,1,1,10,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,59,37,10.5,8,6,12.5,0,0,5,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,59,37,10.5,8,7,8.5,10,1,40,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,59,37,10.5,8,8,5.5,20,1,5,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,60,22,8.5,7,1,2,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,60,22,8.5,7,2,6.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,60,22,8.5,7,3,11.5,0,0,0,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,60,22,8.5,7,4,13,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,60,22,8.5,7,5,13.5,0,0,5,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,60,22,8.5,7,6,11,5,1,5,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,60,22,8.5,7,7,9,5,1,5,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,61,24,6.5,5,1,5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,61,24,6.5,5,2,14.5,0,0,2,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,61,24,6.5,5,3,17.5,0,0,1,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,61,24,6.5,5,4,14.5,0,0,1,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,61,24,6.5,5,5,6,5,1,10,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,62,19.5,6,4,1,7.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,62,19.5,6,4,2,13.5,0,0,1,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,62,19.5,6,4,3,11,0,0,5,1,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,62,19.5,6,4,4,4.5,0,0,20,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,63,31.5,7.5,6,1,10,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,63,31.5,7.5,6,2,19,0,0,5,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,63,31.5,7.5,6,3,24,0,0,1,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,63,31.5,7.5,6,4,19.5,3,1,3,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,63,31.5,7.5,6,5,9.5,8,1,8,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,63,31.5,7.5,6,6,6,1,1,30,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,64,28.5,8,5,1,6,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,64,28.5,8,5,2,15.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,64,28.5,8,5,3,20.5,0,0,1,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,64,28.5,8,5,4,17.5,1,1,3,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,64,28.5,8,5,5,15,8,1,5,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,65,39,9,6,1,1,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,65,39,9,6,2,16,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,65,39,9,6,3,27,0,0,0,0,0,2,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,65,39,9,6,4,30,0,0,1,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,65,39,9,6,5,24.5,0,0,3,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,65,39,9,6,6,18,1,1,1,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,66,35.5,8.5,6,1,1,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,66,35.5,8.5,6,2,11.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,66,35.5,8.5,6,3,23,1,1,8,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,66,35.5,8.5,6,4,27,0,0,10,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,66,35.5,8.5,6,5,9,1,1,20,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,66,35.5,8.5,6,6,18.5,60,1,20,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,67,30,10,7,1,2.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,67,30,10,7,2,11.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,67,30,10,7,3,18.5,0,0,0,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,67,30,10,7,4,20,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,67,30,10,7,5,18.5,0,0,3,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,67,30,10,7,6,13.5,1,1,10,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,67,30,10,7,7,7,1,1,10,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,68,31.5,7.5,5,1,8,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,68,31.5,7.5,5,2,20.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,68,31.5,7.5,5,3,24,3,1,3,1,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,68,31.5,7.5,5,4,18.5,5,1,25,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,68,31.5,7.5,5,5,8.5,25,1,15,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,69,31,8.5,7,1,1.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,69,31,8.5,7,2,13.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,69,31,8.5,7,3,22,0,0,1,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,69,31,8.5,7,4,22.5,1,1,15,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,69,31,8.5,7,5,18,1,1,1,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,69,31,8.5,7,6,12,8,1,10,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,69,31,8.5,7,7,8,20,1,5,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,70,41,11,6,1,12.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,70,41,11,6,2,25.5,1,1,5,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,70,41,11,6,3,30,1,1,5,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,70,41,11,6,4,26,10,1,20,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,70,41,11,6,5,5,20,1,30,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,70,41,11,6,6,14,25,1,40,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,71,34.5,13.5,7,1,1,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,71,34.5,13.5,7,2,10.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,71,34.5,13.5,7,3,19,0,0,5,0,0,1,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,71,34.5,13.5,7,4,21,1,1,3,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,71,34.5,13.5,7,5,17.5,1,1,10,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,71,34.5,13.5,7,6,5.5,1,1,60,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,71,34.5,13.5,7,7,5,30,1,10,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,72,21,6,5,1,6,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,72,21,6,5,2,14,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,72,21,6,5,3,15,0,0,5,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,72,21,6,5,4,11,1,1,5,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,72,21,6,5,5,8,5,1,10,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,73,27.5,7,5,1,5.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,73,27.5,7,5,2,16,0,0,3,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,73,27.5,7,5,3,20.5,1,1,5,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,73,27.5,7,5,4,10,1,1,5,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,73,27.5,7,5,5,3.5,8,1,10,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,74,21,5,6,1,1,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,74,21,5,6,2,9.5,0,0,0,0,0,2,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,74,21,5,6,3,14.5,1,1,0.1,0,0,1,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,74,21,5,6,4,16,2,1,3,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,74,21,5,6,5,6,2,1,0,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,74,21,5,6,6,12,10,1,0,1,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,75,38.5,14.5,7,1,2,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,75,38.5,14.5,7,2,11.5,0,0,0,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,75,38.5,14.5,7,3,20.5,0,0,0,0,0,0,0,0,1
21,may,21,may,2018,NA,south,FS,aquavitae,75,38.5,14.5,7,4,24,0,0,1,0,0,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,75,38.5,14.5,7,5,21.5,1,1,2,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,75,38.5,14.5,7,6,17,1,1,3,0,1,0,0,0,0
21,may,21,may,2018,NA,south,FS,aquavitae,75,38.5,14.5,7,7,13,20,1,10,1,1,0,0,0,0
8,may,9,may,2018,NA,north,TH,nahant,1,47.5,8.5,6,1,1,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nahant,1,47.5,8.5,6,2,17.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nahant,1,47.5,8.5,6,3,29.5,0,0,2,0,0,0,0,NA,1,
8,may,9,may,2018,NA,north,TH,nahant,1,47.5,8.5,6,4,27,5,1,10,1,0,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,1,47.5,8.5,6,5,25,2,1,0,0,1,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,1,47.5,8.5,6,6,39,55,1,0,0,1,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,2,41.5,8.5,6,1,10,0,0,0,0,0,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,2,41.5,8.5,6,2,21.5,0,0,0,0,0,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,2,41.5,8.5,6,3,27,1,1,2,0,0,0,0,NA,1,
8,may,9,may,2018,NA,north,TH,nahant,2,41.5,8.5,6,4,31,0,0,2,0,0,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,2,41.5,8.5,6,5,24.5,0,0,0,1,1,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,2,41.5,8.5,6,6,33,25,1,0,1,1,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,3,38,10,6,1,9,0,0,0,0,0,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,3,38,10,6,2,24.5,0,0,3,0,0,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,3,38,10,6,3,28,1,1,5,0,0,0,0,NA,1,
8,may,9,may,2018,NA,north,TH,nahant,3,38,10,6,4,17,10,1,2,0,1,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,3,38,10,6,5,10.5,2,1,10,0,1,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,3,25.5,10,6,6,15.5,35,1,0,1,1,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,4,45,10.5,5,1,11,15,1,0,0,0,0,0,NA,0,
8,may,9,may,2018,NA,north,TH,nahant,4,45,10.5,5,2,21,50,1,5,0,0,0,0,NA,0,
